country.value,latitude,longitude
Sao Tome and Principe,0.9713095,7.02255
Sao Tome and Principe,0.9713095,7.02255
Sao Tome and Principe,0.9713095,7.02255
Sao Tome and Principe,0.9713095,7.02255
Sao Tome and Principe,0.9713095,7.02255
Sao Tome and Principe,0.9713095,7.02255
Sao Tome and Principe,0.9713095,7.02255
Senegal,14.4750607,-14.4529612
Senegal,14.4750607,-14.4529612
Senegal,14.4750607,-14.4529612
Senegal,14.4750607,-14.4529612
Senegal,14.4750607,-14.4529612
Senegal,14.4750607,-14.4529612
Senegal,14.4750607,-14.4529612
Senegal,14.4750607,-14.4529612
Senegal,14.4750607,-14.4529612
Senegal,14.4750607,-14.4529612
Senegal,14.4750607,-14.4529612
Senegal,14.4750607,-14.4529612
Senegal,14.4750607,-14.4529612
Senegal,14.4750607,-14.4529612
Senegal,14.4750607,-14.4529612
Senegal,14.4750607,-14.4529612
Senegal,14.4750607,-14.4529612
Senegal,14.4750607,-14.4529612
Senegal,14.4750607,-14.4529612
Senegal,14.4750607,-14.4529612
Seychelles,-4.6574977,55.4540146
Seychelles,-4.6574977,55.4540146
Seychelles,-4.6574977,55.4540146
Seychelles,-4.6574977,55.4540146
Seychelles,-4.6574977,55.4540146
Seychelles,-4.6574977,55.4540146
Seychelles,-4.6574977,55.4540146
Seychelles,-4.6574977,55.4540146
Seychelles,-4.6574977,55.4540146
Seychelles,-4.6574977,55.4540146
Seychelles,-4.6574977,55.4540146
Seychelles,-4.6574977,55.4540146
Seychelles,-4.6574977,55.4540146
Seychelles,-4.6574977,55.4540146
Seychelles,-4.6574977,55.4540146
Seychelles,-4.6574977,55.4540146
Seychelles,-4.6574977,55.4540146
Seychelles,-4.6574977,55.4540146
Seychelles,-4.6574977,55.4540146
Seychelles,-4.6574977,55.4540146
Sierra Leone,8.6400349,-11.8400269
Sierra Leone,8.6400349,-11.8400269
Sierra Leone,8.6400349,-11.8400269
Sierra Leone,8.6400349,-11.8400269
Sierra Leone,8.6400349,-11.8400269
Sierra Leone,8.6400349,-11.8400269
Sierra Leone,8.6400349,-11.8400269
Sierra Leone,8.6400349,-11.8400269
Sierra Leone,8.6400349,-11.8400269
Sierra Leone,8.6400349,-11.8400269
Sierra Leone,8.6400349,-11.8400269
Sierra Leone,8.6400349,-11.8400269
Sierra Leone,8.6400349,-11.8400269
Sierra Leone,8.6400349,-11.8400269
Sierra Leone,8.6400349,-11.8400269
Sierra Leone,8.6400349,-11.8400269
Sierra Leone,8.6400349,-11.8400269
Sierra Leone,8.6400349,-11.8400269
Sierra Leone,8.6400349,-11.8400269
Sierra Leone,8.6400349,-11.8400269
Somalia,8.3676771,49.083416
Somalia,8.3676771,49.083416
Somalia,8.3676771,49.083416
Somalia,8.3676771,49.083416
Somalia,8.3676771,49.083416
Somalia,8.3676771,49.083416
Somalia,8.3676771,49.083416
Somalia,8.3676771,49.083416
Somalia,8.3676771,49.083416
Somalia,8.3676771,49.083416
Somalia,8.3676771,49.083416
Somalia,8.3676771,49.083416
Somalia,8.3676771,49.083416
Somalia,8.3676771,49.083416
Somalia,8.3676771,49.083416
Somalia,8.3676771,49.083416
Somalia,8.3676771,49.083416
Somalia,8.3676771,49.083416
Somalia,8.3676771,49.083416
Somalia,8.3676771,49.083416
South Africa,-28.8166236,24.991639
South Africa,-28.8166236,24.991639
South Africa,-28.8166236,24.991639
South Africa,-28.8166236,24.991639
South Africa,-28.8166236,24.991639
South Africa,-28.8166236,24.991639
South Africa,-28.8166236,24.991639
South Africa,-28.8166236,24.991639
South Africa,-28.8166236,24.991639
South Africa,-28.8166236,24.991639
South Africa,-28.8166236,24.991639
South Africa,-28.8166236,24.991639
South Africa,-28.8166236,24.991639
South Africa,-28.8166236,24.991639
South Africa,-28.8166236,24.991639
South Africa,-28.8166236,24.991639
South Africa,-28.8166236,24.991639
South Africa,-28.8166236,24.991639
South Africa,-28.8166236,24.991639
South Africa,-28.8166236,24.991639
South Sudan,7.8699431,29.6667897
South Sudan,7.8699431,29.6667897
South Sudan,7.8699431,29.6667897
South Sudan,7.8699431,29.6667897
South Sudan,7.8699431,29.6667897
South Sudan,7.8699431,29.6667897
South Sudan,7.8699431,29.6667897
South Sudan,7.8699431,29.6667897
South Sudan,7.8699431,29.6667897
South Sudan,7.8699431,29.6667897
South Sudan,7.8699431,29.6667897
South Sudan,7.8699431,29.6667897
South Sudan,7.8699431,29.6667897
South Sudan,7.8699431,29.6667897
South Sudan,7.8699431,29.6667897
South Sudan,7.8699431,29.6667897
South Sudan,7.8699431,29.6667897
South Sudan,7.8699431,29.6667897
South Sudan,7.8699431,29.6667897
South Sudan,7.8699431,29.6667897
Sudan,34.0678644,-102.524362
Sudan,34.0678644,-102.524362
Sudan,34.0678644,-102.524362
Sudan,34.0678644,-102.524362
Sudan,34.0678644,-102.524362
Sudan,34.0678644,-102.524362
Sudan,34.0678644,-102.524362
Sudan,34.0678644,-102.524362
Sudan,34.0678644,-102.524362
Sudan,34.0678644,-102.524362
Sudan,34.0678644,-102.524362
Sudan,34.0678644,-102.524362
Sudan,34.0678644,-102.524362
Sudan,34.0678644,-102.524362
Sudan,34.0678644,-102.524362
Sudan,34.0678644,-102.524362
Sudan,34.0678644,-102.524362
Sudan,34.0678644,-102.524362
Sudan,34.0678644,-102.524362
Sudan,34.0678644,-102.524362
Tanzania,-6.5247123,35.7878438
Tanzania,-6.5247123,35.7878438
Tanzania,-6.5247123,35.7878438
Tanzania,-6.5247123,35.7878438
Tanzania,-6.5247123,35.7878438
Tanzania,-6.5247123,35.7878438
Tanzania,-6.5247123,35.7878438
Tanzania,-6.5247123,35.7878438
Tanzania,-6.5247123,35.7878438
Tanzania,-6.5247123,35.7878438
Tanzania,-6.5247123,35.7878438
Tanzania,-6.5247123,35.7878438
Tanzania,-6.5247123,35.7878438
Tanzania,-6.5247123,35.7878438
Tanzania,-6.5247123,35.7878438
Tanzania,-6.5247123,35.7878438
Tanzania,-6.5247123,35.7878438
Tanzania,-6.5247123,35.7878438
Tanzania,-6.5247123,35.7878438
Tanzania,-6.5247123,35.7878438
Togo,8.7800265,1.0199765
Togo,8.7800265,1.0199765
Togo,8.7800265,1.0199765
Togo,8.7800265,1.0199765
Togo,8.7800265,1.0199765
Togo,8.7800265,1.0199765
Togo,8.7800265,1.0199765
Togo,8.7800265,1.0199765
Togo,8.7800265,1.0199765
Togo,8.7800265,1.0199765
Togo,8.7800265,1.0199765
Togo,8.7800265,1.0199765
Togo,8.7800265,1.0199765
Togo,8.7800265,1.0199765
Togo,8.7800265,1.0199765
Togo,8.7800265,1.0199765
Togo,8.7800265,1.0199765
Togo,8.7800265,1.0199765
Togo,8.7800265,1.0199765
Togo,8.7800265,1.0199765
Tunisia,36.8002068,10.1857757
Tunisia,36.8002068,10.1857757
Tunisia,36.8002068,10.1857757
Tunisia,36.8002068,10.1857757
Tunisia,36.8002068,10.1857757
Tunisia,36.8002068,10.1857757
Tunisia,36.8002068,10.1857757
Tunisia,36.8002068,10.1857757
Tunisia,36.8002068,10.1857757
Tunisia,36.8002068,10.1857757
Tunisia,36.8002068,10.1857757
Tunisia,36.8002068,10.1857757
Tunisia,36.8002068,10.1857757
Tunisia,36.8002068,10.1857757
Tunisia,36.8002068,10.1857757
Tunisia,36.8002068,10.1857757
Tunisia,36.8002068,10.1857757
Tunisia,36.8002068,10.1857757
Tunisia,36.8002068,10.1857757
Tunisia,36.8002068,10.1857757
Uganda,1.5333554,32.2166578
Uganda,1.5333554,32.2166578
Uganda,1.5333554,32.2166578
Uganda,1.5333554,32.2166578
Uganda,1.5333554,32.2166578
Uganda,1.5333554,32.2166578
Uganda,1.5333554,32.2166578
Uganda,1.5333554,32.2166578
Uganda,1.5333554,32.2166578
Uganda,1.5333554,32.2166578
Uganda,1.5333554,32.2166578
Uganda,1.5333554,32.2166578
Uganda,1.5333554,32.2166578
Uganda,1.5333554,32.2166578
Uganda,1.5333554,32.2166578
Uganda,1.5333554,32.2166578
Uganda,1.5333554,32.2166578
Uganda,1.5333554,32.2166578
Uganda,1.5333554,32.2166578
Uganda,1.5333554,32.2166578
Zambia,-14.5189121,27.5589884
Zambia,-14.5189121,27.5589884
Zambia,-14.5189121,27.5589884
Zambia,-14.5189121,27.5589884
Zambia,-14.5189121,27.5589884
Zambia,-14.5189121,27.5589884
Zambia,-14.5189121,27.5589884
Zambia,-14.5189121,27.5589884
Zambia,-14.5189121,27.5589884
Zambia,-14.5189121,27.5589884
Zambia,-14.5189121,27.5589884
Zambia,-14.5189121,27.5589884
Zambia,-14.5189121,27.5589884
Zambia,-14.5189121,27.5589884
Zambia,-14.5189121,27.5589884
Zambia,-14.5189121,27.5589884
Zambia,-14.5189121,27.5589884
Zambia,-14.5189121,27.5589884
Zambia,-14.5189121,27.5589884
Zambia,-14.5189121,27.5589884
Zimbabwe,-18.4554963,29.7468414
Zimbabwe,-18.4554963,29.7468414
Zimbabwe,-18.4554963,29.7468414
Zimbabwe,-18.4554963,29.7468414
Zimbabwe,-18.4554963,29.7468414
Zimbabwe,-18.4554963,29.7468414
Zimbabwe,-18.4554963,29.7468414
Zimbabwe,-18.4554963,29.7468414
Zimbabwe,-18.4554963,29.7468414
Zimbabwe,-18.4554963,29.7468414
Zimbabwe,-18.4554963,29.7468414
Zimbabwe,-18.4554963,29.7468414
Zimbabwe,-18.4554963,29.7468414
Zimbabwe,-18.4554963,29.7468414
Zimbabwe,-18.4554963,29.7468414
Zimbabwe,-18.4554963,29.7468414
Zimbabwe,-18.4554963,29.7468414
Zimbabwe,-18.4554963,29.7468414
Zimbabwe,-18.4554963,29.7468414
Zimbabwe,-18.4554963,29.7468414
Afghanistan,33.7680065,66.2385139
Afghanistan,33.7680065,66.2385139
Afghanistan,33.7680065,66.2385139
Afghanistan,33.7680065,66.2385139
Afghanistan,33.7680065,66.2385139
Afghanistan,33.7680065,66.2385139
Afghanistan,33.7680065,66.2385139
Afghanistan,33.7680065,66.2385139
Afghanistan,33.7680065,66.2385139
Afghanistan,33.7680065,66.2385139
Afghanistan,33.7680065,66.2385139
Afghanistan,33.7680065,66.2385139
Afghanistan,33.7680065,66.2385139
Afghanistan,33.7680065,66.2385139
Afghanistan,33.7680065,66.2385139
Afghanistan,33.7680065,66.2385139
Afghanistan,33.7680065,66.2385139
Afghanistan,33.7680065,66.2385139
Afghanistan,33.7680065,66.2385139
Afghanistan,33.7680065,66.2385139
Armenia,4.536307,-75.6723751
Armenia,4.536307,-75.6723751
Armenia,4.536307,-75.6723751
Armenia,4.536307,-75.6723751
Armenia,4.536307,-75.6723751
Armenia,4.536307,-75.6723751
Armenia,4.536307,-75.6723751
Armenia,4.536307,-75.6723751
Armenia,4.536307,-75.6723751
Armenia,4.536307,-75.6723751
Armenia,4.536307,-75.6723751
Armenia,4.536307,-75.6723751
Armenia,4.536307,-75.6723751
Armenia,4.536307,-75.6723751
Armenia,4.536307,-75.6723751
Armenia,4.536307,-75.6723751
Armenia,4.536307,-75.6723751
Armenia,4.536307,-75.6723751
Armenia,4.536307,-75.6723751
Armenia,4.536307,-75.6723751
Azerbaijan,40.3936294,47.7872508
Azerbaijan,40.3936294,47.7872508
Azerbaijan,40.3936294,47.7872508
Azerbaijan,40.3936294,47.7872508
Azerbaijan,40.3936294,47.7872508
Azerbaijan,40.3936294,47.7872508
Azerbaijan,40.3936294,47.7872508
Azerbaijan,40.3936294,47.7872508
Azerbaijan,40.3936294,47.7872508
Azerbaijan,40.3936294,47.7872508
Azerbaijan,40.3936294,47.7872508
Azerbaijan,40.3936294,47.7872508
Azerbaijan,40.3936294,47.7872508
Azerbaijan,40.3936294,47.7872508
Azerbaijan,40.3936294,47.7872508
Azerbaijan,40.3936294,47.7872508
Azerbaijan,40.3936294,47.7872508
Azerbaijan,40.3936294,47.7872508
Azerbaijan,40.3936294,47.7872508
Azerbaijan,40.3936294,47.7872508
Bahrain,26.030093,50.553336789123236
Bahrain,26.030093,50.553336789123236
Bahrain,26.030093,50.553336789123236
Bahrain,26.030093,50.553336789123236
Bahrain,26.030093,50.553336789123236
Bahrain,26.030093,50.553336789123236
Bahrain,26.030093,50.553336789123236
Bahrain,26.030093,50.553336789123236
Bahrain,26.030093,50.553336789123236
Bahrain,26.030093,50.553336789123236
Bahrain,26.030093,50.553336789123236
Bahrain,26.030093,50.553336789123236
Bahrain,26.030093,50.553336789123236
Bahrain,26.030093,50.553336789123236
Bahrain,26.030093,50.553336789123236
Bahrain,26.030093,50.553336789123236
Bahrain,26.030093,50.553336789123236
Bahrain,26.030093,50.553336789123236
Bahrain,26.030093,50.553336789123236
Bahrain,26.030093,50.553336789123236
Bangladesh,24.4769288,90.2934413
Bangladesh,24.4769288,90.2934413
Bangladesh,24.4769288,90.2934413
Bangladesh,24.4769288,90.2934413
Bangladesh,24.4769288,90.2934413
Bangladesh,24.4769288,90.2934413
Bangladesh,24.4769288,90.2934413
Bangladesh,24.4769288,90.2934413
Bangladesh,24.4769288,90.2934413
Bangladesh,24.4769288,90.2934413
Bangladesh,24.4769288,90.2934413
Bangladesh,24.4769288,90.2934413
Bangladesh,24.4769288,90.2934413
Bangladesh,24.4769288,90.2934413
Bangladesh,24.4769288,90.2934413
Bangladesh,24.4769288,90.2934413
Bangladesh,24.4769288,90.2934413
Bangladesh,24.4769288,90.2934413
Bangladesh,24.4769288,90.2934413
Bangladesh,24.4769288,90.2934413
Bhutan,27.549511,90.5119273
Bhutan,27.549511,90.5119273
Bhutan,27.549511,90.5119273
Bhutan,27.549511,90.5119273
Bhutan,27.549511,90.5119273
Bhutan,27.549511,90.5119273
Bhutan,27.549511,90.5119273
Bhutan,27.549511,90.5119273
Bhutan,27.549511,90.5119273
Bhutan,27.549511,90.5119273
Bhutan,27.549511,90.5119273
Bhutan,27.549511,90.5119273
Bhutan,27.549511,90.5119273
Bhutan,27.549511,90.5119273
Bhutan,27.549511,90.5119273
Bhutan,27.549511,90.5119273
Bhutan,27.549511,90.5119273
Bhutan,27.549511,90.5119273
Bhutan,27.549511,90.5119273
Bhutan,27.549511,90.5119273
Brunei Darussalam,4.4137155,114.5653908
Brunei Darussalam,4.4137155,114.5653908
Brunei Darussalam,4.4137155,114.5653908
Brunei Darussalam,4.4137155,114.5653908
Brunei Darussalam,4.4137155,114.5653908
Brunei Darussalam,4.4137155,114.5653908
Brunei Darussalam,4.4137155,114.5653908
Brunei Darussalam,4.4137155,114.5653908
Brunei Darussalam,4.4137155,114.5653908
Brunei Darussalam,4.4137155,114.5653908
Brunei Darussalam,4.4137155,114.5653908
Brunei Darussalam,4.4137155,114.5653908
Brunei Darussalam,4.4137155,114.5653908
Brunei Darussalam,4.4137155,114.5653908
Brunei Darussalam,4.4137155,114.5653908
Brunei Darussalam,4.4137155,114.5653908
Brunei Darussalam,4.4137155,114.5653908
Brunei Darussalam,4.4137155,114.5653908
Brunei Darussalam,4.4137155,114.5653908
Brunei Darussalam,4.4137155,114.5653908
Cambodia,12.5433216,104.8144914
Cambodia,12.5433216,104.8144914
Cambodia,12.5433216,104.8144914
Cambodia,12.5433216,104.8144914
Cambodia,12.5433216,104.8144914
Cambodia,12.5433216,104.8144914
Cambodia,12.5433216,104.8144914
Cambodia,12.5433216,104.8144914
Cambodia,12.5433216,104.8144914
Cambodia,12.5433216,104.8144914
Cambodia,12.5433216,104.8144914
Cambodia,12.5433216,104.8144914
Cambodia,12.5433216,104.8144914
Cambodia,12.5433216,104.8144914
Cambodia,12.5433216,104.8144914
Cambodia,12.5433216,104.8144914
Cambodia,12.5433216,104.8144914
Cambodia,12.5433216,104.8144914
Cambodia,12.5433216,104.8144914
Cambodia,12.5433216,104.8144914
China,35.0000663,104.999955
China,35.0000663,104.999955
China,35.0000663,104.999955
China,35.0000663,104.999955
China,35.0000663,104.999955
China,35.0000663,104.999955
China,35.0000663,104.999955
China,35.0000663,104.999955
China,35.0000663,104.999955
China,35.0000663,104.999955
China,35.0000663,104.999955
China,35.0000663,104.999955
China,35.0000663,104.999955
China,35.0000663,104.999955
China,35.0000663,104.999955
China,35.0000663,104.999955
China,35.0000663,104.999955
China,35.0000663,104.999955
China,35.0000663,104.999955
China,35.0000663,104.999955
Cyprus,34.9174159,32.889902651331866
Cyprus,34.9174159,32.889902651331866
Cyprus,34.9174159,32.889902651331866
Cyprus,34.9174159,32.889902651331866
Cyprus,34.9174159,32.889902651331866
Cyprus,34.9174159,32.889902651331866
Cyprus,34.9174159,32.889902651331866
Cyprus,34.9174159,32.889902651331866
Cyprus,34.9174159,32.889902651331866
Cyprus,34.9174159,32.889902651331866
Cyprus,34.9174159,32.889902651331866
Cyprus,34.9174159,32.889902651331866
Cyprus,34.9174159,32.889902651331866
Cyprus,34.9174159,32.889902651331866
Cyprus,34.9174159,32.889902651331866
Cyprus,34.9174159,32.889902651331866
Cyprus,34.9174159,32.889902651331866
Cyprus,34.9174159,32.889902651331866
Cyprus,34.9174159,32.889902651331866
Cyprus,34.9174159,32.889902651331866
Georgia,32.3293809,-83.1137366
Georgia,32.3293809,-83.1137366
Georgia,32.3293809,-83.1137366
Georgia,32.3293809,-83.1137366
Georgia,32.3293809,-83.1137366
Georgia,32.3293809,-83.1137366
Georgia,32.3293809,-83.1137366
Georgia,32.3293809,-83.1137366
Georgia,32.3293809,-83.1137366
Georgia,32.3293809,-83.1137366
Georgia,32.3293809,-83.1137366
Georgia,32.3293809,-83.1137366
Georgia,32.3293809,-83.1137366
Georgia,32.3293809,-83.1137366
Georgia,32.3293809,-83.1137366
Georgia,32.3293809,-83.1137366
Georgia,32.3293809,-83.1137366
Georgia,32.3293809,-83.1137366
Georgia,32.3293809,-83.1137366
Georgia,32.3293809,-83.1137366
India,22.3511148,78.6677428
India,22.3511148,78.6677428
India,22.3511148,78.6677428
India,22.3511148,78.6677428
India,22.3511148,78.6677428
India,22.3511148,78.6677428
India,22.3511148,78.6677428
India,22.3511148,78.6677428
India,22.3511148,78.6677428
India,22.3511148,78.6677428
India,22.3511148,78.6677428
India,22.3511148,78.6677428
India,22.3511148,78.6677428
India,22.3511148,78.6677428
India,22.3511148,78.6677428
India,22.3511148,78.6677428
India,22.3511148,78.6677428
India,22.3511148,78.6677428
India,22.3511148,78.6677428
India,22.3511148,78.6677428
Indonesia,-2.4833826,117.8902853
Indonesia,-2.4833826,117.8902853
Indonesia,-2.4833826,117.8902853
Indonesia,-2.4833826,117.8902853
Indonesia,-2.4833826,117.8902853
Indonesia,-2.4833826,117.8902853
Indonesia,-2.4833826,117.8902853
Indonesia,-2.4833826,117.8902853
Indonesia,-2.4833826,117.8902853
Indonesia,-2.4833826,117.8902853
Indonesia,-2.4833826,117.8902853
Indonesia,-2.4833826,117.8902853
Indonesia,-2.4833826,117.8902853
Indonesia,-2.4833826,117.8902853
Indonesia,-2.4833826,117.8902853
Indonesia,-2.4833826,117.8902853
Indonesia,-2.4833826,117.8902853
Indonesia,-2.4833826,117.8902853
Indonesia,-2.4833826,117.8902853
Indonesia,-2.4833826,117.8902853
Iraq,33.0955793,44.1749775
Iraq,33.0955793,44.1749775
Iraq,33.0955793,44.1749775
Iraq,33.0955793,44.1749775
Iraq,33.0955793,44.1749775
Iraq,33.0955793,44.1749775
Iraq,33.0955793,44.1749775
Iraq,33.0955793,44.1749775
Iraq,33.0955793,44.1749775
Iraq,33.0955793,44.1749775
Iraq,33.0955793,44.1749775
Iraq,33.0955793,44.1749775
Iraq,33.0955793,44.1749775
Iraq,33.0955793,44.1749775
Iraq,33.0955793,44.1749775
Iraq,33.0955793,44.1749775
Iraq,33.0955793,44.1749775
Iraq,33.0955793,44.1749775
Iraq,33.0955793,44.1749775
Iraq,33.0955793,44.1749775
Israel,30.8124247,34.8594762
Israel,30.8124247,34.8594762
Israel,30.8124247,34.8594762
Israel,30.8124247,34.8594762
Israel,30.8124247,34.8594762
Israel,30.8124247,34.8594762
Israel,30.8124247,34.8594762
Israel,30.8124247,34.8594762
Israel,30.8124247,34.8594762
Israel,30.8124247,34.8594762
Israel,30.8124247,34.8594762
Israel,30.8124247,34.8594762
Israel,30.8124247,34.8594762
Israel,30.8124247,34.8594762
Israel,30.8124247,34.8594762
Israel,30.8124247,34.8594762
Israel,30.8124247,34.8594762
Israel,30.8124247,34.8594762
Israel,30.8124247,34.8594762
Israel,30.8124247,34.8594762
Japan,36.5748441,139.2394179
Japan,36.5748441,139.2394179
Japan,36.5748441,139.2394179
Japan,36.5748441,139.2394179
Japan,36.5748441,139.2394179
Japan,36.5748441,139.2394179
Japan,36.5748441,139.2394179
Japan,36.5748441,139.2394179
Japan,36.5748441,139.2394179
Japan,36.5748441,139.2394179
Japan,36.5748441,139.2394179
Japan,36.5748441,139.2394179
Japan,36.5748441,139.2394179
Japan,36.5748441,139.2394179
Japan,36.5748441,139.2394179
Japan,36.5748441,139.2394179
Japan,36.5748441,139.2394179
Japan,36.5748441,139.2394179
Japan,36.5748441,139.2394179
Japan,36.5748441,139.2394179
Jordan,44.6663146,-93.6261918
Jordan,44.6663146,-93.6261918
Jordan,44.6663146,-93.6261918
Jordan,44.6663146,-93.6261918
Jordan,44.6663146,-93.6261918
Jordan,44.6663146,-93.6261918
Jordan,44.6663146,-93.6261918
Jordan,44.6663146,-93.6261918
Jordan,44.6663146,-93.6261918
Jordan,44.6663146,-93.6261918
Jordan,44.6663146,-93.6261918
Jordan,44.6663146,-93.6261918
Jordan,44.6663146,-93.6261918
Jordan,44.6663146,-93.6261918
Jordan,44.6663146,-93.6261918
Jordan,44.6663146,-93.6261918
Jordan,44.6663146,-93.6261918
Jordan,44.6663146,-93.6261918
Jordan,44.6663146,-93.6261918
Jordan,44.6663146,-93.6261918
Kazakhstan,48.1012954,66.7780818
Kazakhstan,48.1012954,66.7780818
Kazakhstan,48.1012954,66.7780818
Kazakhstan,48.1012954,66.7780818
Kazakhstan,48.1012954,66.7780818
Kazakhstan,48.1012954,66.7780818
Kazakhstan,48.1012954,66.7780818
Kazakhstan,48.1012954,66.7780818
Kazakhstan,48.1012954,66.7780818
Kazakhstan,48.1012954,66.7780818
Kazakhstan,48.1012954,66.7780818
Kazakhstan,48.1012954,66.7780818
Kazakhstan,48.1012954,66.7780818
Kazakhstan,48.1012954,66.7780818
Kazakhstan,48.1012954,66.7780818
Kazakhstan,48.1012954,66.7780818
Kazakhstan,48.1012954,66.7780818
Kazakhstan,48.1012954,66.7780818
Kazakhstan,48.1012954,66.7780818
Kazakhstan,48.1012954,66.7780818
Kuwait,29.3796532,47.9734174
Kuwait,29.3796532,47.9734174
Kuwait,29.3796532,47.9734174
Kuwait,29.3796532,47.9734174
Kuwait,29.3796532,47.9734174
Kuwait,29.3796532,47.9734174
Kuwait,29.3796532,47.9734174
Kuwait,29.3796532,47.9734174
Kuwait,29.3796532,47.9734174
Kuwait,29.3796532,47.9734174
Kuwait,29.3796532,47.9734174
Kuwait,29.3796532,47.9734174
Kuwait,29.3796532,47.9734174
Kuwait,29.3796532,47.9734174
Kuwait,29.3796532,47.9734174
Kuwait,29.3796532,47.9734174
Kuwait,29.3796532,47.9734174
Kuwait,29.3796532,47.9734174
Kuwait,29.3796532,47.9734174
Kuwait,29.3796532,47.9734174
Kyrgyz Republic,41.5089324,74.724091
Kyrgyz Republic,41.5089324,74.724091
Kyrgyz Republic,41.5089324,74.724091
Kyrgyz Republic,41.5089324,74.724091
Kyrgyz Republic,41.5089324,74.724091
Kyrgyz Republic,41.5089324,74.724091
Kyrgyz Republic,41.5089324,74.724091
Kyrgyz Republic,41.5089324,74.724091
Kyrgyz Republic,41.5089324,74.724091
Kyrgyz Republic,41.5089324,74.724091
Kyrgyz Republic,41.5089324,74.724091
Kyrgyz Republic,41.5089324,74.724091
Kyrgyz Republic,41.5089324,74.724091
Kyrgyz Republic,41.5089324,74.724091
Kyrgyz Republic,41.5089324,74.724091
Kyrgyz Republic,41.5089324,74.724091
Kyrgyz Republic,41.5089324,74.724091
Kyrgyz Republic,41.5089324,74.724091
Kyrgyz Republic,41.5089324,74.724091
Kyrgyz Republic,41.5089324,74.724091
Lao PDR,17.9582181,102.6165242
Lao PDR,17.9582181,102.6165242
Lao PDR,17.9582181,102.6165242
Lao PDR,17.9582181,102.6165242
Lao PDR,17.9582181,102.6165242
Lao PDR,17.9582181,102.6165242
Lao PDR,17.9582181,102.6165242
Lao PDR,17.9582181,102.6165242
Lao PDR,17.9582181,102.6165242
Lao PDR,17.9582181,102.6165242
Lao PDR,17.9582181,102.6165242
Lao PDR,17.9582181,102.6165242
Lao PDR,17.9582181,102.6165242
Lao PDR,17.9582181,102.6165242
Lao PDR,17.9582181,102.6165242
Lao PDR,17.9582181,102.6165242
Lao PDR,17.9582181,102.6165242
Lao PDR,17.9582181,102.6165242
Lao PDR,17.9582181,102.6165242
Lao PDR,17.9582181,102.6165242
Lebanon,40.375713,-76.4626118
Lebanon,40.375713,-76.4626118
Lebanon,40.375713,-76.4626118
Lebanon,40.375713,-76.4626118
Lebanon,40.375713,-76.4626118
Lebanon,40.375713,-76.4626118
Lebanon,40.375713,-76.4626118
Lebanon,40.375713,-76.4626118
Lebanon,40.375713,-76.4626118
Lebanon,40.375713,-76.4626118
Lebanon,40.375713,-76.4626118
Lebanon,40.375713,-76.4626118
Lebanon,40.375713,-76.4626118
Lebanon,40.375713,-76.4626118
Lebanon,40.375713,-76.4626118
Lebanon,40.375713,-76.4626118
Lebanon,40.375713,-76.4626118
Lebanon,40.375713,-76.4626118
Lebanon,40.375713,-76.4626118
Lebanon,40.375713,-76.4626118
Malaysia,4.5693754,102.2656823
Malaysia,4.5693754,102.2656823
Malaysia,4.5693754,102.2656823
Malaysia,4.5693754,102.2656823
Malaysia,4.5693754,102.2656823
Malaysia,4.5693754,102.2656823
Malaysia,4.5693754,102.2656823
Malaysia,4.5693754,102.2656823
Malaysia,4.5693754,102.2656823
Malaysia,4.5693754,102.2656823
Malaysia,4.5693754,102.2656823
Malaysia,4.5693754,102.2656823
Malaysia,4.5693754,102.2656823
Malaysia,4.5693754,102.2656823
Malaysia,4.5693754,102.2656823
Malaysia,4.5693754,102.2656823
Malaysia,4.5693754,102.2656823
Malaysia,4.5693754,102.2656823
